Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées;station_opening_hours
;;OUI;;10;16;;;OUI;OUI;2026-09-23T10:52:32+02:00;;;;
;;OUI;;14;3;;;OUI;OUI;2026-09-23T10:50:30+02:00;;;;
;;OUI;;38;1;;;OUI;OUI;2026-09-23T10:45:55+02:00;;;;
;;OUI;;51;11;;;OUI;OUI;2026-09-23T10:50:34+02:00;;;;
;;OUI;;21;1;;;OUI;OUI;2026-09-23T10:46:53+02:00;;;;
;;OUI;;26;2;;;OUI;OUI;2026-09-23T10:46:06+02:00;;;;
;;OUI;;3;13;;;OUI;OUI;2026-09-23T10:52:44+02:00;;;;
;;OUI;;30;7;;;OUI;OUI;2026-09-23T10:49:58+02:00;;;;
;;OUI;;40;3;;;OUI;OUI;2026-09-23T10:52:06+02:00;;;;
;;OUI;;2;42;;;OUI;OUI;2026-09-23T10:51:33+02:00;;;;
;;OUI;;23;0;;;NON;NON;2026-09-23T10:45:07+02:00;;;;
;;OUI;;38;7;;;OUI;OUI;2026-09-23T10:49:19+02:00;;;;
;;OUI;;5;16;;;OUI;OUI;2026-09-23T10:51:04+02:00;;;;
;;OUI;;1;17;;;OUI;OUI;2026-09-23T10:49:31+02:00;;;;
;;OUI;;16;11;;;OUI;OUI;2026-09-23T10:50:04+02:00;;;;
;;OUI;;31;19;;;OUI;OUI;2026-09-23T10:52:36+02:00;;;;
;;OUI;;26;1;;;OUI;OUI;2026-09-23T10:51:23+02:00;;;;
;;OUI;;31;0;;;OUI;OUI;2026-09-23T10:49:02+02:00;;;;
;;OUI;;20;2;;;OUI;OUI;2026-09-23T10:51:08+02:00;;;;
;;OUI;;24;2;;;OUI;OUI;2026-09-23T10:50:51+02:00;;;;
;;OUI;;10;11;;;OUI;OUI;2026-09-23T10:48:57+02:00;;;;
;;OUI;;3;19;;;OUI;OUI;2026-09-23T10:51:42+02:00;;;;
;;OUI;;4;26;;;OUI;OUI;2026-09-23T10:52:02+02:00;;;;
;;OUI;;26;0;;;OUI;OUI;2026-09-23T10:46:51+02:00;;;;
;;OUI;;19;5;;;OUI;OUI;2026-09-23T10:45:28+02:00;;;;
;;OUI;;18;7;;;OUI;OUI;2026-09-23T10:51:55+02:00;;;;
;;OUI;;16;0;;;OUI;OUI;2026-09-23T10:50:39+02:00;;;;
;;OUI;;38;12;;;OUI;OUI;2026-09-23T10:46:03+02:00;;;;
;;OUI;;6;50;;;OUI;OUI;2026-09-23T10:52:31+02:00;;;;
;;OUI;;14;22;;;OUI;OUI;2026-09-23T10:51:36+02:00;;;;
;;OUI;;4;38;;;OUI;OUI;2026-09-23T10:51:10+02:00;;;;
;;OUI;;21;0;;;OUI;OUI;2026-09-23T10:48:53+02:00;;;;
;;OUI;;28;2;;;OUI;OUI;2026-09-23T10:51:37+02:00;;;;
;;OUI;;43;1;;;OUI;OUI;2026-09-23T10:48:51+02:00;;;;
;;OUI;;26;1;;;OUI;OUI;2026-09-23T10:51:58+02:00;;;;
;;OUI;;30;0;;;OUI;OUI;2026-09-23T10:51:59+02:00;;;;
;;OUI;;23;10;;;OUI;OUI;2026-09-23T10:51:38+02:00;;;;
;;OUI;;43;5;;;OUI;OUI;2026-09-23T10:45:29+02:00;;;;
;;OUI;;28;5;;;OUI;OUI;2026-09-23T10:49:21+02:00;;;;
;;OUI;;25;7;;;OUI;OUI;2026-09-23T10:44:06+02:00;;;;
;;OUI;;31;0;;;OUI;OUI;2026-09-23T10:44:22+02:00;;;;
;;OUI;;20;6;;;OUI;OUI;2026-09-23T10:52:47+02:00;;;;
;;OUI;;1;19;;;OUI;OUI;2026-09-23T10:51:27+02:00;;;;
;;OUI;;21;2;;;OUI;OUI;2026-09-23T10:48:02+02:00;;;;
;;OUI;;27;3;;;OUI;OUI;2026-09-23T10:48:47+02:00;;;;
;;OUI;;25;3;;;OUI;OUI;2026-09-23T10:51:08+02:00;;;;
;;OUI;;0;25;;;OUI;OUI;2026-09-23T10:49:55+02:00;;;;
;;OUI;;38;7;;;OUI;OUI;2026-09-23T10:51:25+02:00;;;;
;;OUI;;17;7;;;OUI;OUI;2026-09-23T10:52:37+02:00;;;;
;;OUI;;17;17;;;OUI;OUI;2026-09-23T10:52:34+02:00;;;;
;;OUI;;28;3;;;OUI;OUI;2026-09-23T10:52:24+02:00;;;;
;;OUI;;22;3;;;OUI;OUI;2026-09-23T10:46:06+02:00;;;;
;;OUI;;9;6;;;OUI;OUI;2026-09-23T10:49:52+02:00;;;;
;;OUI;;56;1;;;NON;NON;2026-09-23T10:49:06+02:00;;;;
;;OUI;;19;23;;;OUI;OUI;2026-09-23T10:52:20+02:00;;;;
;;OUI;;25;1;;;OUI;OUI;2026-09-23T10:47:03+02:00;;;;
;;OUI;;27;0;;;OUI;OUI;2026-09-23T10:49:41+02:00;;;;
;;OUI;;16;14;;;OUI;OUI;2026-09-23T10:52:15+02:00;;;;
;;OUI;;1;23;;;OUI;OUI;2026-09-23T10:51:46+02:00;;;;
;;OUI;;25;5;;;OUI;OUI;2026-09-23T10:51:50+02:00;;;;
;;OUI;;26;3;;;OUI;OUI;2026-09-23T10:48:58+02:00;;;;
;;OUI;;0;36;;;OUI;OUI;2026-09-23T10:50:37+02:00;;;;
;;OUI;;0;30;;;OUI;OUI;2026-09-23T10:51:34+02:00;;;;
;;OUI;;97;3;;;NON;NON;2025-11-13T17:03:03+01:00;;;;
;;OUI;;6;48;;;OUI;OUI;2026-09-23T10:52:38+02:00;;;;
;;OUI;;51;0;;;OUI;OUI;2026-09-23T10:43:59+02:00;;;;
;;OUI;;26;6;;;OUI;OUI;2026-09-23T10:51:52+02:00;;;;
;;OUI;;2;24;;;OUI;OUI;2026-09-23T10:52:08+02:00;;;;
;;OUI;;23;23;;;OUI;OUI;2026-09-23T10:46:12+02:00;;;;
;;OUI;;6;12;;;OUI;OUI;2026-09-23T10:52:22+02:00;;;;
;;OUI;;17;29;;;OUI;OUI;2026-09-23T10:51:38+02:00;;;;
;;OUI;;1;22;;;OUI;OUI;2026-09-23T10:51:18+02:00;;;;
;;OUI;;34;1;;;OUI;OUI;2026-09-23T10:46:36+02:00;;;;
;;OUI;;0;30;;;OUI;OUI;2026-09-23T10:52:46+02:00;;;;
;;OUI;;23;19;;;OUI;OUI;2026-09-23T10:47:15+02:00;;;;
;;OUI;;26;3;;;OUI;OUI;2026-09-23T10:48:19+02:00;;;;
;;OUI;;32;0;;;OUI;OUI;2026-09-23T10:49:55+02:00;;;;
;;OUI;;28;6;;;OUI;OUI;2026-09-23T10:51:28+02:00;;;;
;;OUI;;22;37;;;OUI;OUI;2026-09-23T10:51:47+02:00;;;;
;;OUI;;13;2;;;OUI;OUI;2026-09-23T10:48:24+02:00;;;;
;;OUI;;15;28;;;OUI;OUI;2026-09-23T10:51:43+02:00;;;;
;;OUI;;31;0;;;OUI;OUI;2026-09-23T10:52:42+02:00;;;;
;;OUI;;33;5;;;OUI;OUI;2026-09-23T10:49:43+02:00;;;;
;;OUI;;7;12;;;OUI;OUI;2026-09-23T10:51:30+02:00;;;;
;;OUI;;27;38;;;OUI;OUI;2026-09-23T10:52:27+02:00;;;;
;;OUI;;33;6;;;OUI;OUI;2026-09-23T10:50:50+02:00;;;;
;;OUI;;30;29;;;OUI;OUI;2026-09-23T10:52:42+02:00;;;;
;;OUI;;22;7;;;OUI;OUI;2026-09-23T10:51:46+02:00;;;;
;;OUI;;30;18;;;OUI;OUI;2026-09-23T10:46:55+02:00;;;;
;;OUI;;8;11;;;OUI;OUI;2026-09-23T10:52:22+02:00;;;;
;;OUI;;3;47;;;OUI;OUI;2026-09-23T10:51:23+02:00;;;;
;;OUI;;13;25;;;OUI;OUI;2026-09-23T10:51:48+02:00;;;;
;;OUI;;11;3;;;OUI;OUI;2026-09-23T10:46:31+02:00;;;;
;;OUI;;33;4;;;OUI;OUI;2026-09-23T10:50:27+02:00;;;;
;;OUI;;4;11;;;OUI;OUI;2026-09-23T10:52:44+02:00;;;;
;;OUI;;26;2;;;OUI;OUI;2026-09-23T10:49:40+02:00;;;;
;;OUI;;17;2;;;OUI;OUI;2026-09-23T10:52:15+02:00;;;;
;;OUI;;7;21;;;OUI;OUI;2026-09-23T10:50:59+02:00;;;;
;;OUI;;16;0;;;OUI;OUI;2026-09-23T10:46:42+02:00;;;;
;;OUI;;18;22;;;OUI;OUI;2026-09-23T10:51:13+02:00;;;;
;;OUI;;9;19;;;OUI;OUI;2026-09-23T10:51:14+02:00;;;;
;;OUI;;27;2;;;OUI;OUI;2026-09-23T10:47:42+02:00;;;;
;;OUI;;45;0;;;OUI;OUI;2026-09-23T10:51:40+02:00;;;;
;;OUI;;20;10;;;OUI;OUI;2026-09-23T10:50:03+02:00;;;;
;;OUI;;12;18;;;OUI;OUI;2026-09-23T10:52:10+02:00;;;;
;;OUI;;12;7;;;OUI;OUI;2026-09-23T10:44:36+02:00;;;;
;;OUI;;2;22;;;OUI;OUI;2026-09-23T10:51:26+02:00;;;;
;;OUI;;21;1;;;OUI;OUI;2026-09-23T10:52:47+02:00;;;;
;;OUI;;27;2;;;OUI;OUI;2026-09-23T10:52:48+02:00;;;;
;;OUI;;28;11;;;OUI;OUI;2026-09-23T10:50:26+02:00;;;;
;;OUI;;32;10;;;OUI;OUI;2026-09-23T10:50:54+02:00;;;;
;;OUI;;28;6;;;OUI;OUI;2026-09-23T10:46:33+02:00;;;;
;;OUI;;47;0;;;OUI;OUI;2026-09-23T10:45:09+02:00;;;;
;;OUI;;0;26;;;OUI;OUI;2026-09-23T10:51:50+02:00;;;;
;;OUI;;0;25;;;OUI;OUI;2026-09-23T10:52:27+02:00;;;;
;;OUI;;3;43;;;OUI;OUI;2026-09-23T10:51:34+02:00;;;;
;;OUI;;15;10;;;OUI;OUI;2026-09-23T10:48:34+02:00;;;;
;;OUI;;16;8;;;OUI;OUI;2026-09-23T10:51:40+02:00;;;;
;;OUI;;25;3;;;OUI;OUI;2026-09-23T10:49:56+02:00;;;;
;;OUI;;26;3;;;OUI;OUI;2026-09-23T10:50:15+02:00;;;;
;;OUI;;16;0;;;OUI;OUI;2026-09-23T10:50:31+02:00;;;;
;;OUI;;20;2;;;OUI;OUI;2026-09-23T10:52:07+02:00;;;;
;;OUI;;34;2;;;OUI;OUI;2026-09-23T10:51:02+02:00;;;;
;;OUI;;1;11;;;OUI;OUI;2026-09-23T10:52:13+02:00;;;;
;;OUI;;0;33;;;OUI;OUI;2026-09-23T10:52:20+02:00;;;;
;;OUI;;0;27;;;OUI;OUI;2026-09-23T10:51:29+02:00;;;;
;;OUI;;11;32;;;OUI;OUI;2026-09-23T10:52:46+02:00;;;;
;;OUI;;48;1;;;OUI;OUI;2026-09-23T10:49:41+02:00;;;;
;;OUI;;27;3;;;OUI;OUI;2026-09-23T10:45:34+02:00;;;;
;;OUI;;34;2;;;OUI;OUI;2026-09-23T10:47:25+02:00;;;;
;;OUI;;9;9;;;OUI;OUI;2026-09-23T10:50:23+02:00;;;;
;;OUI;;6;12;;;OUI;OUI;2026-09-23T10:47:08+02:00;;;;
;;OUI;;15;14;;;OUI;OUI;2026-09-23T10:51:42+02:00;;;;
;;OUI;;19;11;;;OUI;OUI;2026-09-23T10:51:26+02:00;;;;
;;OUI;;0;0;;;NON;NON;2026-09-19T20:38:08+02:00;;;;
;;OUI;;4;21;;;OUI;OUI;2026-09-23T10:50:21+02:00;;;;
;;OUI;;25;5;;;OUI;OUI;2026-09-23T10:52:04+02:00;;;;
;;OUI;;32;3;;;OUI;OUI;2026-09-23T10:46:27+02:00;;;;
;;OUI;;7;15;;;OUI;OUI;2026-09-23T10:52:05+02:00;;;;
;;OUI;;0;23;;;OUI;OUI;2026-09-23T10:51:58+02:00;;;;
;;OUI;;14;8;;;OUI;OUI;2026-09-23T10:51:15+02:00;;;;
;;OUI;;43;2;;;OUI;OUI;2026-09-23T10:50:55+02:00;;;;
;;OUI;;12;16;;;OUI;OUI;2026-09-23T10:50:32+02:00;;;;
;;OUI;;1;32;;;OUI;OUI;2026-09-23T10:52:30+02:00;;;;
;;OUI;;22;1;;;OUI;OUI;2026-09-23T10:52:25+02:00;;;;
;;OUI;;9;62;;;OUI;OUI;2026-09-23T10:52:12+02:00;;;;
;;OUI;;25;15;;;OUI;OUI;2026-09-23T10:50:55+02:00;;;;
;;OUI;;9;36;;;OUI;OUI;2026-09-23T10:52:36+02:00;;;;
;;OUI;;6;25;;;OUI;OUI;2026-09-23T10:51:29+02:00;;;;
;;OUI;;19;1;;;OUI;OUI;2026-09-23T10:50:50+02:00;;;;
;;OUI;;41;5;;;OUI;OUI;2026-09-23T10:44:58+02:00;;;;
;;OUI;;7;32;;;OUI;OUI;2026-09-23T10:50:52+02:00;;;;
;;OUI;;9;36;;;OUI;OUI;2026-09-23T10:51:51+02:00;;;;
;;OUI;;43;0;;;OUI;OUI;2026-09-23T10:52:39+02:00;;;;
;;OUI;;28;7;;;OUI;OUI;2026-09-23T10:47:30+02:00;;;;
;;OUI;;7;31;;;OUI;OUI;2026-09-23T10:52:03+02:00;;;;
;;OUI;;24;2;;;OUI;OUI;2026-09-23T10:52:22+02:00;;;;
;;OUI;;34;8;;;OUI;OUI;2026-09-23T10:51:29+02:00;;;;
;;OUI;;36;0;;;OUI;OUI;2026-09-23T10:45:10+02:00;;;;
;;OUI;;31;5;;;OUI;OUI;2026-09-23T10:52:48+02:00;;;;
;;OUI;;18;15;;;OUI;OUI;2026-09-23T10:52:44+02:00;;;;
;;OUI;;1;14;;;OUI;OUI;2026-09-23T10:51:48+02:00;;;;
;;OUI;;22;1;;;OUI;OUI;2026-09-23T10:45:28+02:00;;;;
;;OUI;;46;1;;;OUI;OUI;2026-09-23T10:52:18+02:00;;;;
;;OUI;;23;1;;;OUI;OUI;2026-09-23T10:49:26+02:00;;;;
;;OUI;;19;10;;;OUI;OUI;2026-09-23T10:49:58+02:00;;;;
;;OUI;;17;5;;;OUI;OUI;2026-09-23T10:51:59+02:00;;;;
;;OUI;;17;3;;;OUI;OUI;2026-09-23T10:51:29+02:00;;;;
;;OUI;;10;12;;;OUI;OUI;2026-09-23T10:51:46+02:00;;;;
;;OUI;;18;5;;;OUI;OUI;2026-09-23T10:50:58+02:00;;;;
;;OUI;;11;8;;;OUI;OUI;2026-09-23T10:50:43+02:00;;;;
;;OUI;;25;1;;;OUI;OUI;2026-09-23T10:49:28+02:00;;;;
;;OUI;;29;0;;;OUI;OUI;2026-09-23T10:51:50+02:00;;;;
;;OUI;;11;0;;;OUI;OUI;2026-09-23T10:52:40+02:00;;;;
;;OUI;;17;4;;;OUI;OUI;2026-09-23T10:52:07+02:00;;;;
;;OUI;;22;22;;;OUI;OUI;2026-09-23T10:50:21+02:00;;;;
;;OUI;;48;10;;;OUI;OUI;2026-09-23T10:52:39+02:00;;;;
;;OUI;;29;13;;;OUI;OUI;2026-09-23T10:52:23+02:00;;;;
;;OUI;;24;16;;;OUI;OUI;2026-09-23T10:50:27+02:00;;;;
;;OUI;;24;3;;;OUI;OUI;2026-09-23T10:46:32+02:00;;;;
;;OUI;;47;0;;;OUI;OUI;2026-09-23T10:50:05+02:00;;;;
;;OUI;;13;2;;;OUI;OUI;2026-09-23T10:51:35+02:00;;;;
;;OUI;;26;6;;;OUI;OUI;2026-09-23T10:51:12+02:00;;;;
;;OUI;;24;1;;;OUI;OUI;2026-09-23T10:48:08+02:00;;;;
;;OUI;;25;5;;;OUI;OUI;2026-09-23T10:52:47+02:00;;;;
;;OUI;;1;27;;;OUI;OUI;2026-09-23T10:48:53+02:00;;;;
;;OUI;;25;2;;;OUI;OUI;2026-09-23T10:46:10+02:00;;;;
;;OUI;;34;3;;;OUI;OUI;2026-09-23T10:52:03+02:00;;;;
;;OUI;;20;12;;;OUI;OUI;2026-09-23T10:48:39+02:00;;;;
;;OUI;;4;16;;;OUI;OUI;2026-09-23T10:52:38+02:00;;;;
;;OUI;;32;5;;;OUI;OUI;2026-09-23T10:51:49+02:00;;;;
;;OUI;;8;36;;;OUI;OUI;2026-09-23T10:51:08+02:00;;;;
;;OUI;;10;8;;;OUI;OUI;2026-09-23T10:51:13+02:00;;;;
;;OUI;;14;11;;;OUI;OUI;2026-09-23T10:50:53+02:00;;;;
;;OUI;;16;4;;;OUI;OUI;2026-09-23T10:47:00+02:00;;;;
;;OUI;;17;2;;;OUI;OUI;2026-09-23T10:44:57+02:00;;;;
;;OUI;;36;3;;;OUI;OUI;2026-09-23T10:48:51+02:00;;;;
;;OUI;;18;8;;;OUI;OUI;2026-09-23T10:48:56+02:00;;;;
;;OUI;;36;0;;;OUI;OUI;2026-09-23T10:49:50+02:00;;;;
;;OUI;;16;20;;;OUI;OUI;2026-09-23T10:52:22+02:00;;;;
;;OUI;;19;3;;;OUI;OUI;2026-09-23T10:48:54+02:00;;;;
;;OUI;;6;14;;;OUI;OUI;2026-09-23T10:51:56+02:00;;;;
;;OUI;;48;12;;;OUI;OUI;2026-09-23T10:51:40+02:00;;;;
;;OUI;;0;34;;;OUI;OUI;2026-09-23T10:52:29+02:00;;;;
;;OUI;;39;10;;;OUI;OUI;2026-09-23T10:50:51+02:00;;;;
;;OUI;;22;2;;;OUI;OUI;2026-09-23T10:48:19+02:00;;;;
;;OUI;;17;1;;;OUI;OUI;2026-09-23T10:43:44+02:00;;;;
;;OUI;;32;10;;;OUI;OUI;2026-09-23T10:44:31+02:00;;;;
;;OUI;;43;2;;;OUI;OUI;2026-09-23T10:51:11+02:00;;;;
;;OUI;;12;30;;;OUI;OUI;2026-09-23T10:48:46+02:00;;;;
;;OUI;;20;0;;;OUI;OUI;2026-09-23T10:50:29+02:00;;;;
;;OUI;;1;21;;;OUI;OUI;2026-09-23T10:46:59+02:00;;;;
;;OUI;;14;11;;;OUI;OUI;2026-09-23T10:52:23+02:00;;;;
;;OUI;;21;8;;;OUI;OUI;2026-09-23T10:46:48+02:00;;;;
;;OUI;;3;27;;;OUI;OUI;2026-09-23T10:52:06+02:00;;;;
;;OUI;;20;2;;;OUI;OUI;2026-09-23T10:48:45+02:00;;;;
;;OUI;;27;4;;;OUI;OUI;2026-09-23T10:49:32+02:00;;;;
;;OUI;;26;10;;;OUI;OUI;2026-09-23T10:49:02+02:00;;;;
;;OUI;;22;3;;;OUI;OUI;2026-09-23T10:46:33+02:00;;;;
;;OUI;;11;5;;;OUI;OUI;2026-09-23T10:52:36+02:00;;;;
;;OUI;;7;32;;;OUI;OUI;2026-09-23T10:52:12+02:00;;;;
;;OUI;;12;0;;;OUI;OUI;2026-09-23T10:44:14+02:00;;;;
;;OUI;;9;16;;;OUI;OUI;2026-09-23T10:49:56+02:00;;;;
;;OUI;;31;1;;;OUI;OUI;2026-09-23T10:52:26+02:00;;;;
;;OUI;;13;14;;;OUI;OUI;2026-09-23T10:51:51+02:00;;;;
;;OUI;;20;1;;;OUI;OUI;2026-09-23T10:52:29+02:00;;;;
;;OUI;;29;0;;;OUI;OUI;2026-09-23T10:47:51+02:00;;;;
;;OUI;;21;2;;;OUI;OUI;2026-09-23T10:47:29+02:00;;;;
;;OUI;;15;22;;;OUI;OUI;2026-09-23T10:51:38+02:00;;;;
;;OUI;;5;12;;;OUI;OUI;2026-09-23T10:49:10+02:00;;;;
;;OUI;;19;2;;;OUI;OUI;2026-09-23T10:48:20+02:00;;;;
;;OUI;;23;3;;;OUI;OUI;2026-09-23T10:48:23+02:00;;;;
;;OUI;;18;7;;;OUI;OUI;2026-09-23T10:49:47+02:00;;;;
;;OUI;;23;0;;;OUI;OUI;2026-09-23T10:44:16+02:00;;;;
;;OUI;;45;13;;;OUI;OUI;2026-09-23T10:51:32+02:00;;;;
;;OUI;;27;9;;;OUI;OUI;2026-09-23T10:52:25+02:00;;;;
;;OUI;;24;7;;;OUI;OUI;2026-09-23T10:50:20+02:00;;;;
;;OUI;;21;1;;;OUI;OUI;2026-09-23T10:51:36+02:00;;;;
;;OUI;;19;1;;;OUI;OUI;2026-09-23T10:50:36+02:00;;;;
;;OUI;;17;4;;;OUI;OUI;2026-09-23T10:50:48+02:00;;;;
;;OUI;;19;2;;;OUI;OUI;2026-09-23T10:49:10+02:00;;;;
;;OUI;;17;3;;;OUI;OUI;2026-09-23T10:51:21+02:00;;;;
;;OUI;;15;6;;;OUI;OUI;2026-09-23T10:50:37+02:00;;;;
;;OUI;;10;13;;;OUI;OUI;2026-09-23T10:52:38+02:00;;;;
;;OUI;;18;0;;;OUI;OUI;2026-09-23T10:44:20+02:00;;;;
;;OUI;;41;10;;;OUI;OUI;2026-09-23T10:50:58+02:00;;;;
;;OUI;;9;7;;;OUI;OUI;2026-09-23T10:50:38+02:00;;;;
;;OUI;;20;2;;;OUI;OUI;2026-09-23T10:44:58+02:00;;;;
;;OUI;;1;32;;;OUI;OUI;2026-09-23T10:50:57+02:00;;;;
;;OUI;;2;28;;;OUI;OUI;2026-09-23T10:52:26+02:00;;;;
;;OUI;;2;22;;;OUI;OUI;2026-09-23T10:50:36+02:00;;;;
;;OUI;;21;3;;;OUI;OUI;2026-09-23T10:49:33+02:00;;;;
;;OUI;;26;5;;;OUI;OUI;2026-09-23T10:52:48+02:00;;;;
;;OUI;;26;7;;;OUI;OUI;2026-09-23T10:49:48+02:00;;;;
;;OUI;;22;2;;;OUI;OUI;2026-09-23T10:47:57+02:00;;;;
;;OUI;;40;5;;;OUI;OUI;2026-09-23T10:52:31+02:00;;;;
;;OUI;;3;16;;;OUI;OUI;2026-09-23T10:49:47+02:00;;;;
;;OUI;;27;3;;;OUI;OUI;2026-09-23T10:52:07+02:00;;;;
;;OUI;;27;1;;;OUI;OUI;2026-09-23T10:49:11+02:00;;;;
;;OUI;;16;17;;;OUI;OUI;2026-09-23T10:52:42+02:00;;;;
;;OUI;;3;11;;;OUI;OUI;2026-09-23T10:51:58+02:00;;;;
;;OUI;;23;10;;;OUI;OUI;2026-09-23T10:51:53+02:00;;;;
;;OUI;;22;6;;;OUI;OUI;2026-09-23T10:52:26+02:00;;;;
;;OUI;;0;27;;;OUI;OUI;2026-09-23T10:52:16+02:00;;;;
;;OUI;;18;1;;;OUI;OUI;2026-09-23T10:46:47+02:00;;;;
;;OUI;;2;16;;;OUI;OUI;2026-09-23T10:50:52+02:00;;;;
;;OUI;;37;14;;;OUI;OUI;2026-09-23T10:51:37+02:00;;;;
;;OUI;;5;17;;;OUI;OUI;2026-09-23T10:52:49+02:00;;;;
;;OUI;;11;15;;;OUI;OUI;2026-09-23T10:50:44+02:00;;;;
;;OUI;;20;16;;;OUI;OUI;2026-09-23T10:49:37+02:00;;;;
;;OUI;;16;17;;;OUI;OUI;2026-09-23T10:52:24+02:00;;;;
;;OUI;;7;22;;;OUI;OUI;2026-09-23T10:52:33+02:00;;;;
;;OUI;;18;5;;;OUI;OUI;2026-09-23T10:45:54+02:00;;;;
;;OUI;;9;11;;;OUI;OUI;2026-09-23T10:50:33+02:00;;;;
;;OUI;;43;6;;;OUI;OUI;2026-09-23T10:48:03+02:00;;;;
;;OUI;;18;11;;;OUI;OUI;2026-09-23T10:50:36+02:00;;;;
;;OUI;;34;8;;;OUI;OUI;2026-09-23T10:51:14+02:00;;;;
;;OUI;;6;10;;;OUI;OUI;2026-09-23T10:49:47+02:00;;;;
;;OUI;;3;75;;;OUI;OUI;2026-09-23T10:52:14+02:00;;;;
;;OUI;;4;18;;;OUI;OUI;2026-09-23T10:51:00+02:00;;;;
;;OUI;;34;7;;;OUI;OUI;2026-09-23T10:52:31+02:00;;;;
;;OUI;;23;2;;;OUI;OUI;2026-09-23T10:51:57+02:00;;;;
;;OUI;;11;6;;;OUI;OUI;2026-09-23T10:51:00+02:00;;;;
;;OUI;;28;3;;;OUI;OUI;2026-09-23T10:49:53+02:00;;;;
;;OUI;;14;15;;;OUI;OUI;2026-09-23T10:52:25+02:00;;;;
;;OUI;;1;33;;;OUI;OUI;2026-09-23T10:51:04+02:00;;;;
;;OUI;;1;16;;;OUI;OUI;2026-09-23T10:52:31+02:00;;;;
;;OUI;;12;15;;;OUI;OUI;2026-09-23T10:48:19+02:00;;;;
;;OUI;;0;11;;;OUI;OUI;2026-09-23T10:51:23+02:00;;;;
;;OUI;;1;29;;;OUI;OUI;2026-09-23T10:52:27+02:00;;;;
;;OUI;;7;22;;;OUI;OUI;2026-09-23T10:51:30+02:00;;;;
;;OUI;;11;8;;;OUI;OUI;2026-09-23T10:49:25+02:00;;;;
;;OUI;;1;17;;;OUI;OUI;2026-09-23T10:51:44+02:00;;;;
;;OUI;;5;16;;;OUI;OUI;2026-09-23T10:51:13+02:00;;;;
;;OUI;;0;26;;;OUI;OUI;2026-09-23T10:51:26+02:00;;;;
;;OUI;;1;29;;;OUI;OUI;2026-09-23T10:52:26+02:00;;;;
;;OUI;;41;0;;;OUI;OUI;2026-09-23T10:49:20+02:00;;;;
;;OUI;;0;26;;;OUI;OUI;2026-09-23T10:52:05+02:00;;;;
;;OUI;;19;6;;;OUI;OUI;2026-09-23T10:50:43+02:00;;;;
;;OUI;;0;20;;;OUI;OUI;2026-09-23T10:48:43+02:00;;;;
;;OUI;;18;4;;;OUI;OUI;2026-09-23T10:50:09+02:00;;;;
;;OUI;;17;5;;;OUI;OUI;2026-09-23T10:52:36+02:00;;;;
;;OUI;;29;1;;;OUI;OUI;2026-09-23T10:44:39+02:00;;;;
;;OUI;;41;4;;;OUI;OUI;2026-09-23T10:44:35+02:00;;;;
;;OUI;;29;1;;;OUI;OUI;2026-09-23T10:49:19+02:00;;;;
;;OUI;;1;29;;;OUI;OUI;2026-09-23T10:52:39+02:00;;;;
;;OUI;;3;23;;;OUI;OUI;2026-09-23T10:52:20+02:00;;;;
;;OUI;;23;12;;;OUI;OUI;2026-09-23T10:49:48+02:00;;;;
;;OUI;;21;9;;;OUI;OUI;2026-09-23T10:48:35+02:00;;;;
;;OUI;;17;8;;;OUI;OUI;2026-09-23T10:52:40+02:00;;;;
;;OUI;;33;1;;;OUI;OUI;2026-09-23T10:51:27+02:00;;;;
;;OUI;;19;27;;;OUI;OUI;2026-09-23T10:49:22+02:00;;;;
;;OUI;;13;11;;;OUI;OUI;2026-09-23T10:51:50+02:00;;;;
;;OUI;;32;4;;;OUI;OUI;2026-09-23T10:50:41+02:00;;;;
;;OUI;;5;31;;;OUI;OUI;2026-09-23T10:52:16+02:00;;;;
;;OUI;;2;32;;;OUI;OUI;2026-09-23T10:51:29+02:00;;;;
;;OUI;;18;6;;;OUI;OUI;2026-09-23T10:52:28+02:00;;;;
;;OUI;;25;2;;;OUI;OUI;2026-09-23T10:47:51+02:00;;;;
;;OUI;;23;8;;;OUI;OUI;2026-09-23T10:47:45+02:00;;;;
;;OUI;;12;14;;;OUI;OUI;2026-09-23T10:52:18+02:00;;;;
;;OUI;;12;11;;;OUI;OUI;2026-09-23T10:45:36+02:00;;;;
;;OUI;;15;7;;;OUI;OUI;2026-09-23T10:48:36+02:00;;;;
;;OUI;;28;2;;;OUI;OUI;2026-09-23T10:45:46+02:00;;;;
;;OUI;;34;0;;;OUI;OUI;2026-09-23T10:49:32+02:00;;;;
;;OUI;;19;17;;;OUI;OUI;2026-09-23T10:52:22+02:00;;;;
;;OUI;;27;1;;;OUI;OUI;2026-09-23T10:50:04+02:00;;;;
;;OUI;;3;12;;;OUI;OUI;2026-09-23T10:52:00+02:00;;;;
;;OUI;;6;30;;;OUI;OUI;2026-09-23T10:52:15+02:00;;;;
;;OUI;;1;21;;;OUI;OUI;2026-09-23T10:52:35+02:00;;;;
